站名,年月,1日雨量,2日雨量,3日雨量,4日雨量,5日雨量,6日雨量,7日雨量,8日雨量,9日雨量,10日雨量,11日雨量,12日雨量,13日雨量,14日雨量,15日雨量,16日雨量,17日雨量,18日雨量,19日雨量,20日雨量,21日雨量,22日雨量,23日雨量,24日雨量,25日雨量,26日雨量,27日雨量,28日雨量,29日雨量,30日雨量,31日雨量
桃源國中,201111,0,0,0,0,0,11,4,8,20,34,41,0.5,3.5,0,0,0.5,3.5,5.5,32.5,3,0,0,4.5,0,0,0,0,0,2.5,9,0
北投國小,201111,0,0,0,0,0,13.5,5.5,8.5,26,42.5,44.5,0,3.5,0,0,0.5,3,5.5,36,4.5,0,0,1,0,0,0,0,0,3.5,2.5,0
陽明高中,201111,1.5,0.5,0,0,0,12,6,11,17,25.5,35,0,0,0,0,1.5,8.5,4.5,32.5,7,0,0,2,0,0,0,0,0,0,0,0
太平國小,201111,7,0,0,0,0,11.5,8,12.5,21.5,35.5,43.5,0,0,0,0.5,2,8,3.5,34.5,7.5,0,0,0.5,0,0,0,0,0,0,0.5,0
民生國中,201111,17,0,0,0,0,20,17.5,15,16.5,30.5,42,1,0.5,0,5,2.5,9.5,3,29,6,0,0,0.5,0,0,0,0,0,0,3,0
中正國中,201111,8.5,0,0,0,0,6,9,14.5,27,44,45,0,0.5,0,1.5,0.5,6.5,3.5,37,7.5,0,0,3.5,0,0,0,0,0,0,0.5,0
三興國小,201111,13.5,0,0,0,0,6,18,16,20.5,39.5,46,2,0.5,0,4,1,5,3,35,7.5,0,0,3.5,0,0,0,0,0,0,0,0
格致國中,201111,8,0,0,0.5,0,49,33.5,9,25.5,34,37,0.5,3,0,6,3,7.5,5.5,25,3,0,0,0,0,0,0,0,0,2.5,1.5,0
平等國小,201111,16,0,0,5,0,65,46,9,15,22,29,0,1,0,11,3,4,2,21.5,3.5,0,0,16,0,0,0,0,0.5,3,10,0
至善國中,201111,11,0,0,0,0,17.5,21,9.5,15.5,23,34.5,0.5,0,0,1,2,9,3.5,27,6,0,0,7,0,0,0,0,0,0,4.5,0
碧湖國小,201111,15.5,0.5,0,0.5,0,26,33.5,14.5,11.5,21,26.5,0,0,0,5.5,1,4.5,1,19,5.5,0,0,3,0,0,0,0,0,0.5,4,0
東湖國小,201111,32,0,0,0,0,29.5,33,12.5,0,13,33,0,2,0,7,0,4,1,21,4,0,0,2.5,0,0,0,0,1.5,1,1,0
?公國中,201111,20.5,0,0,0,0,8.5,25.5,17.5,19.5,41,49,1.5,3.5,0,9.5,5,6,3,33,7,0,0,6.5,0,0,0,0,0,0,1.5,0
舊莊國小,201111,24.5,0,0,0,0,9.5,24.5,13.5,19.5,40.5,47,0.5,1,0,14,4.5,5.5,1.5,27.5,6.5,0,0,12,0,0,0,0,0,0,7,0
市政中心,201111,10,0,0,0,0,3.5,13,12.5,14,31,35,0.5,0,0,1.5,0.5,2.5,1,25.5,5.5,0,0,2.5,0,0,0,0,0,0,0.5,0
博嘉國小,201111,25.5,0,0,0,0,6,16.5,14,30,54,49.5,0,1,1,3.5,1.5,5,2,34.5,8.5,0,0,0,0,0,0,0,0,0,2.5,0
北政國中,201111,31,0,0,0,0,3,16.5,13,34.5,56,64.5,0.5,0,0.5,7.5,4,7,2,37,8,0,0,18,0,0,0,0,0.5,0,2,0
長安國小,201111,13.5,0,0,0,0,5.5,11,14.5,22.5,37.5,44,0.5,0.5,0.5,1,1,8.5,3.5,36,7,0,0,0.5,0,0,0,0,0,0,1,0
望星橋,201111,2,0,0,0,0.5,5.5,0.5,4,7,11,14,0,0,0,0,0,2.5,1.5,11.5,2,0,0,1.5,0,0,0,0,0,0,0.5,0
白馬山莊,201111,41.5,0,0,3.5,0,33,44,13.5,7.5,9,26.5,0.5,1,0,6,0,4,1,12,0,0,0,3.5,0,0,0,0,2,1,2.5,0
中和橋,201111,0,0,0,0,0,23.5,9,4,24,43.5,44.5,0,3,0,0,0.5,3.5,5,33.5,4,0,0,1,0,0,0,0,0,3,2.5,0
磺溪橋,201111,0,0,0,0,0,8.5,4.5,3.5,10,13.5,17,0,1.5,0,0,0.5,3,2.5,15.5,2,0,0,1,0,0,0,0,0,0.5,0,0
宜興橋,201111,39,0,0,0,0,13,35,19,29.5,50.5,57,3,2.5,1,20,5.5,7.5,3,31.5,8,0,0,15.5,0,0,0,0,0,0,9,0
雙溪,201111,10,0,0,2.5,0,25.5,29,7,11,20.5,32,0,0,0,3,2,8,3,25,4,0,0,17,0,0,0,0,0,0,9.5,0
湖田國小,201112,17,0,0,0,32.5,15.5,0.5,13.5,60.5,37,15.5,16.5,12.5,34.5,19,15.5,6,5.5,19.5,12,12,28,9,0,0,1,11.5,0,8.5,32,3
大屯國小,201112,1,1,0,0,32,19.5,1,1,6,0,0,0,0,13,5.5,0,0,0,0,0,4,6.5,4,0,0,0,0.5,0,0,4.5,1.5
桃源國中,201112,0,0,0,0,29,18.5,0.5,0,3.5,0,0,0,0,13.5,4.5,0,0,0,0,0,1,3.5,1.5,0,0,0,0,0,0,4.5,1
北投國小,201112,0,0,0,0,29.5,25,0,0,4.5,0,0,0,0,15.5,5.5,0,0,0,0,0,1,4.5,1.5,0,0,0,0,0,0,6,0.5
陽明高中,201112,0,1,0,0,26,19,0,0,5.5,0,0,0,0,19,5,0,0,0,0,0,3.5,3,2,0,0,0,0,0,0,4,1.5
太平國小,201112,0,1,0,0,22.5,23.5,0,0.5,9.5,0,0.5,0,0,24,7,0,0,0,0,0,5.5,9,4,1.5,0,0,1.5,0,0,5,3
民生國中,201112,0,2,0,0,26,20.5,0,0,14.5,2.5,1,1.5,1,25,7.5,0,0,0,1,0,4,7.5,6,0,0,0,3.5,0,0,5.5,3.5
中正國中,201112,0.5,11,0,0,26.5,22.5,0,0,14.5,2,0.5,1,0.5,26.5,10.5,0,0,0,0,0.5,10.5,16,7.5,4,0,0,4,0,0,6.5,2.5
三興國小,201112,0,4.5,0,0,26.5,20.5,0,0,18.5,10,1,2.5,2,31.5,9,0.5,0,0,1.5,0.5,7,16,11,0.5,0,0,3.5,0,1,9,2.5
格致國中,201112,7.5,1,0,0,34,25,0,9,28.5,13,2,1.5,2,18,7,2.5,1,0,2,2.5,3,12,3.5,0,0,0,3,0,0,6,1
平等國小,201112,5,1,0,0,30.5,19.5,0.5,8.5,29.5,12.5,6,8,5.5,25.5,9.5,4,3,1,6.5,6,8,15.5,6.5,0.5,0,0,11,0,1,11,2
至善國中,201112,0,0.5,0,0,27,17.5,0,0,9,2.5,0,0,0.5,17,3.5,0,0,0,0,1.5,2.5,2,3,0,0,0,1,0,0,4.5,1.5
碧湖國小,201112,0,0.5,0,0,25.5,16,0,1,13,3,0.5,1,0.5,20.5,5.5,0.5,0,0,1,1,4,0,2,0,0,0,4,0,0,2,1
東湖國小,201112,0,0,0,0,15,15,0,4,20.5,11,0,1.5,1.5,17,4,0,1,1,1,0,2,1,1,0,0,0,4,0,1,2,1
?公國中,201112,0,2,0,0,27.5,20,0,0.5,24,17,2,5.5,4,41,11,2.5,1,1,3,1,5,17.5,8.5,0,0,0,5.5,0,1.5,11,3.5
舊莊國小,201112,0,3.5,0,0,25,10.5,0,3,29,19,0,0,0,44,10.5,0.5,0,0,0,0,5,11,9.5,0,0,0,2,0,3,5.5,2
市政中心,201112,0,2.5,0,0,20.5,14,0,0,8.5,2,0,0,0,21,5,0,0,0,0,0,3.5,5,6,0.5,0,0,0.5,0,0,2.5,1.5
博嘉國小,201112,1.5,4.5,0,0,27,10.5,0,2.5,28.5,15.5,1,2,1.5,29.5,16,10,0.5,0,1,1,9,20.5,12,0,0,0,4.5,0,2,9,3.5
北政國中,201112,3.5,4.5,0,0,28,6.5,0.5,2,28,9,1.5,2.5,2.5,38,20,5.5,0.5,0.5,1.5,0.5,9.5,15.5,10,0,0,0,6,0,1.5,10.5,5
長安國小,201112,0,6,0,0,25,22.5,0,0,14,1,0.5,0.5,0.5,26,7.5,0,0,0,0,0.5,5.5,12,4.5,1.5,0,0,2.5,0,0,6.5,3.5
望星橋,201112,0,0,0,0,12,5,0,0,2,0,0,0,0,7,1.5,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0,1,0
白馬山莊,201112,3.5,0,0,0,9,12,0,2.5,19.5,15.5,2.5,1,2,21,9,3,1,1,1,0,2,4,1,0,0,0,2,0,0.5,5,4
中和橋,201112,0,0,0,0,30,23.5,0.5,0,4.5,0,0,0,0,14,6.5,0,0,0,0,0,0.5,3,2,0,0,0,0,0,0,6,1
磺溪橋,201112,0,0,0,0,15.5,10,0,0,2,0,0,0,0,6.5,1.5,0,0,0,0,0,1,0,0.5,0,0,0,0,0,0,2,0.5
宜興橋,201112,3.5,5.5,0,0,30,14,0.5,4,38,31,4,10,7,54.5,19.5,12,3,1.5,6.5,1.5,8.5,19,13,0,0,0,8,0,5.5,16.5,5
雙溪,201112,0.5,1,0,0,28.5,17,0,2.5,16.5,9.5,2,4,2.5,19.5,5,1.5,0.5,0.5,2.5,2,3.5,6,3.5,0,0,0,3.5,0,0,7,1
湖田國小,20121,0,0,1,4,20,41.5,38,17.5,7,0,1,0,1,0.5,4,12.5,0,0,0.5,0.5,2,38,29,28,7,12,0,0,0.5,0.5,1
大屯國小,20121,0,0,0,1.5,7,28.5,0,2,0,0,0,0,0,1,6,16.5,0,0,0,0,1.5,17,7.5,23.5,1.5,6,0,0,0,0.5,0.5
桃源國中,20121,0,0,0,2,7,22.5,0,0,0,0,0,0,0,0.5,3,11.5,0,0,0,0,1.5,13.5,5.5,19.5,0.5,0.5,0,0,0,0,0
北投國小,20121,0,0,0,2.5,8,26,0,0,0,0,0,0,0,0.5,4,14,0,0,0,0,1.5,20,7.5,21,1,5,0,0,0,0,0
陽明高中,20121,0,0,0,2.5,7,24.5,0,0,0,0,0,0,0,1,4,15,0,0,0,0,1.5,12.5,6.5,19.5,1.5,5,0,0,0,0,0.5
太平國小,20121,0,0,0,1,9,30,0,0,0,0,0,0,0,1.5,5.5,17.5,0,0,0,0,1.5,18,6.5,23,1,7.5,0,0,0,0,0
民生國中,20121,0,0,0,1.5,11.5,26.5,1,2,0,0,0,0,0,1.5,6,16.5,0,0,0,0,1.5,15,7,24,0.5,9.5,0,0,0,0,1
中正國中,20121,0,0,0,2,13,36.5,0.5,2,0,0,0,0,0,2,7,22,0,0,0,0,2.5,20.5,9.5,25,2.5,9,0,0,0.5,0,3
三興國小,20121,0,0,0.5,3,14.5,30,4.5,5.5,0,0,0,0,0,1,8,23.5,0,0,0,0,2.5,20,10,28,3,8.5,0,0,0.5,0,1.5
格致國中,20121,0,0,0,2,7.5,27.5,3,1,1,0,1,1,1,1,5,13,0,0,0,0,2,17.5,14,20,3.5,5.5,0,0,0,0,0
平等國小,20121,0,0,0,3,10.5,27,10,3,2,1.5,0.5,0,0.5,2,4.5,10.5,0,0,0,0.5,1.5,17,15.5,18.5,3,6.5,0,0,0,0.5,0
至善國中,20121,0,0,0,1,6.5,23,1,0.5,0,0,0,0,0,1.5,4.5,13.5,0,0,0,0,1,11.5,5.5,19.5,0.5,5,0,0,0,0,0
碧湖國小,20121,0,0,0,1.5,3.5,17,0,0,0,0,0,0,0,0.5,4.5,13,0,0,0,0,1.5,10,6.5,17,0,6,0,0,0,0,0
東湖國小,20121,0,0,0,0,4,6.5,5.5,0,0,0,0,0,0,0,2,10,0,0,0,0,1,13.5,9.5,11.5,1.5,9,0,0,0,0,0
?公國中,20121,0,0,1.5,3.5,16,30.5,10,7.5,1.5,0,0,0,0,1,8.5,20,0,0,0,0,2.5,20.5,14,27.5,3,9.5,0,0,0.5,0,1
舊莊國小,20121,0,0,2.5,1,9.5,25,10,13,1,0,0,0,0,0,5,13.5,0,0,0,0,1.5,20,10,26,2,8,0,0,0,0,1
市政中心,20121,0,0,0,0.5,9,22.5,0,1.5,0,0,0,0,0,1,7,19,0,0,0,0,1,9.5,5.5,19.5,1.5,7,0,0,0,0,0.5
博嘉國小,20121,0,0,2,7,14,33,4.5,10.5,4,0,0,0,0,0.5,7.5,24,0,0,0,0,2,27,13,31.5,5.5,11.5,0,0,1,0.5,3
北政國中,20121,0.5,0,1.5,6.5,14,33,5,9.5,2.5,0,0,0,0,0.5,6,22.5,0,0,0,0,2.5,26,14,33.5,7,14.5,0,0,2.5,0,4
長安國小,20121,0,0,0,1.5,11,31,0.5,1,0,0,0,0,0,2,5.5,19.5,0,0,0,0,1.5,18,8.5,22.5,2,9,0,0,0.5,0,1.5
望星橋,20121,0,0,0,0.5,1,9,0,0,0,0,0,0,0,0.5,2.5,7.5,0,0,0,0,0.5,6,2.5,9.5,0.5,2,0,0,0,0,0
白馬山莊,20121,0,0,0.5,2,5,16.5,6.5,0.5,0.5,0,0,0,0,1,0,3,0,0,0,0,1,13.5,11,15.5,2,4.5,0,0,0,0,0.5
中和橋,20121,0,0,0,3,7,27,0,0,0,0,0,0,0,0.5,3.5,13.5,0,0,0,0,1,20,7,22,1.5,5,0,0,0,0,0
磺溪橋,20121,0,0,0,0.5,2.5,11,0,0,0,0,0,0,0,0,2,6.5,0,0,0,0,0.5,6,2.5,10,0,2,0,0,0,0,0
宜興橋,20121,0,0,4.5,5,16.5,31,20,18,6.5,1,0,0,0,1,6.5,17,0,0,0,0,3.5,28.5,18.5,31.5,4.5,11.5,0,0,0.5,0,2.5
雙溪,20121,0,0,0,1,7,24.5,6.5,1.5,0.5,0,0,0,0,1,5,11.5,0,0,0,0,1.5,12,10,17,1,4.5,0,0,0,0,0
湖田國小,20122,6,28.5,12.5,1,0,0,20,12,3,0,0,0,0,0,1,6,9,4,0,0,0,0,30,28.5,15.5,18,8,19,0,0,0
大屯國小,20122,0,0,7,1,0,0,12.5,2.5,2,0,0.5,0,0,0,1,7.5,0,0,0,0,0,0,39,40,23.5,15.5,3,21,0,0,0
桃源國中,20122,0,0,3.5,2,0,0,9,3.5,1,0.5,0,0,0,0,0,5,0,0,0,0,0,0,31,39.5,21,10,4,19,0,0,0
北投國小,20122,0,0,5.5,1.5,0,0,20,3.5,1,0,0,0,0,0,1,8,0,0,0,0,0,0,38,49.5,24.5,12.5,4,22,0,0,0
陽明高中,20122,0.5,0,4.5,1,0.5,0,19,3,1,0.5,0,0,0,0,4.5,6.5,0,0,0,0,0.5,0,41.5,45,32.5,14.5,4.5,20.5,0,0,0
太平國小,20122,0,0.5,8.5,0.5,0,0,24,3.5,2,0,0,0,0,0,2.5,6,0,0,0,0,0,0,51.5,62,35,19.5,5.5,22,0,0,0
民生國中,20122,0,0.5,11.5,1,0,0,23.5,4,2.5,0,0,0,0,0,2.5,5,0,0,0,0,0,0,57,64.5,29.5,19,6,20.5,0,0,0
中正國中,20122,0,1,11.5,1,0,0,34,6,2,0,0,0,0,0,3,5,0.5,0,0,0,0,0,61.5,65,35,21,6.5,22,0,0,0
三興國小,20122,0,3,13.5,1,0,0,30.5,8,2.5,0,0.5,0,0,0,0,4.5,2,0.5,0,0,0,0,62.5,80.5,36,22.5,8.5,22,0,0,0
格致國中,20122,0.5,2.5,6,1,0.5,0,22.5,6,3,0,0,0.5,0,0.5,5.5,8,2,0.5,0,0.5,0.5,0,43,46,21.5,8.5,0.5,13,0,0,0
平等國小,20122,1.5,9,12,1,0,0,19,6.5,4,0,0,0.5,0,0,4,8,3.5,2,0.5,0,0,0,39,35.5,20.5,8,2,18.5,0,0,0
至善國中,20122,0,0.5,4,1,0,0,13,2.5,2.5,0.5,0,0,0,0,4.5,5.5,0,0,0,0,0,0,43,45.5,31.5,14.5,4,20.5,0,0,0
碧湖國小,20122,0,2.5,0.5,0,0,0,18,2,2.5,0,0,0,0,0,3,5.5,0,0,0,0,0,0,43.5,53,31.5,17,4,18,0,0,0
東湖國小,20122,0,8,10,0,0,0,23,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,45.5,66,31,13.5,2,9,0,0,0
?公國中,20122,0,5,15.5,1,0,0,27.5,9,3.5,0,0.5,0,0,0,3,5,4.5,1.5,0,0,0,0,65.5,87,38.5,25,9.5,17,0,0,0
舊莊國小,20122,0,4,5,0.5,0,0,20.5,3,0,0,0,0,0,0,2,2.5,3.5,0,0,0,0,0,62,83.5,32,22.5,8.5,15.5,0,0,0
市政中心,20122,0,1,4.5,0.5,0,0,22.5,5,0,0,0,0,0,0,2,2,0,0,0,0,0,0,60,63,27.5,18,4,19,0,0,0
博嘉國小,20122,0.5,5,13.5,1.5,0,0,35,12,2.5,0.5,1,0,0,0,1,9.5,10,1.5,0,0,0,0,55,83,34.5,25,12,20,0,0,0
北政國中,20122,0.5,5.5,13,2.5,0,0,27,15.5,2,0.5,0.5,0,0,0,0,9.5,7,1.5,0,0,0,0,53.5,84.5,31.5,30,14.5,19.5,0,0,0
長安國小,20122,0,0,11,1.5,0,0,26,4.5,2,0,0,0,0,0,2.5,4.5,0,0,0,0,0,0,58,64,31,21.5,5.5,22,0,0,0
望星橋,20122,0,0,1.5,0,0,0,6,0.5,0.5,0,0,0,0,0,2.5,2.5,0,0,0,0,0,0,17.5,21.5,15,7,2,10,0,0,0
白馬山莊,20122,0,4.5,0,0,0,0,23.5,4.5,1,0,0,0,0,0,2,3.5,3,0.5,0,0,0,0,39,43,22,14,6.5,16.5,0,0,0
中和橋,20122,0,0,5,1.5,0,0,17.5,4,1,0,0,0,0,0,0.5,7.5,0,0,0,0,0,0,35,47.5,23,14,3.5,20.5,0,0,0
磺溪橋,20122,0,0,1.5,0.5,0,0,10.5,1,0.5,0,0,0,0,0,2,5,0,0,0,0,0,0,22.5,21.5,14.5,5.5,2,10.5,0,0,0
宜興橋,20122,0.5,11,18,1.5,0,0,28.5,13,4,0,3,0,0,0,4,9.5,12.5,2.5,0,0,0,0,67.5,94.5,42.5,31.5,13.5,20,0,0,0
雙溪,20122,0,5.5,11,0.5,0,0,11.5,3.5,3.5,0,0,0,0,0,4,5.5,1,0.5,0,0,0,0,43,44.5,25.5,8.5,3,20.5,0,0,0
湖田國小,20123,0,0,0,0,0,0,1.5,8.5,14,2,3,8,23,3,0,0,0,0,0.5,0,0,0,0,3.5,3.5,0,0,0,0,0,8.5
大屯國小,20123,0,0,0,0,0,0,1,10,14,1.5,1.5,2.5,24,3,0.5,0,0,0,0,0,0,0,0,4.5,0,0,0,0,0,0,7
桃源國中,20123,0,0,0,0,0,0,0,5,7.5,2.5,1,2.5,19,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4.5
北投國小,20123,0,0,0,0,0,0,0,9.5,14.5,4,0,2.5,23,3.5,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,4.5
陽明高中,20123,0,0,0,0,1,0,1,3,13.5,2.5,2,7.5,22.5,4,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,5
太平國小,20123,0,0,0,0,1.5,0,0.5,3.5,14,2.5,3.5,6,22.5,4.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.5
民生國中,20123,0,0,0,0,1.5,0,0.5,2.5,14.5,2,3.5,9,27.5,8,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,3
中正國中,20123,0,0,0,0,2,0,1,2.5,20.5,6.5,3,8.5,22,10,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,10.5
三興國小,20123,0,0,0,0,0,0,0.5,3,22,7,2,10,25,9,0,0,0,0.5,0,0,0,0,0,2,0,0,0,0,0,0,10.5
格致國中,20123,0,0,0,0,0.5,0,1,6.5,15.5,2,1.5,4.5,21,3,0.5,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,4
平等國小,20123,0,0,0,0,1.5,0,1,6,11.5,2,3,8,24,5,0.5,0,0,0.5,0.5,0,0,0,0,2.5,0,0,0,0,0,0,6.5
至善國中,20123,0,0,0,0,1,0,0,3.5,12,4,1.5,5.5,20,4,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,3.5
碧湖國小,20123,0,0,0,0,2.5,0,0,5.5,12,3,2,6.5,23,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3
東湖國小,20123,0,0,0,0,0,0,0,3,10,2,3,11,25,5,0,0,0,0,0.5,0,1,0,0,0.5,0,0,0,0,0,0,4.5
?公國中,20123,0,0,0,0,0,0,1,3.5,20,6,3.5,10,26.5,6,0,0,0,0,0.5,0,0.5,0,0,1.5,0,0,0,0,0,0,6.5
舊莊國小,20123,0,0,0,0,0,0,0,2,17,5.5,2.5,7,23,7,0,0,0,0,1,0.5,1.5,0,0,1.5,0,0,0,0,0,0,7
市政中心,20123,0,0,0,0,0,0,0.5,2.5,19.5,5,2.5,7.5,23.5,7.5,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,5.5
博嘉國小,20123,0,0,1,0,0,0,0.5,2.5,29,9,3,9,21.5,13,0,0,0,0.5,0,0,1,0,0,1.5,0,0,0,0,0,0,11.5
北政國中,20123,0,0,0.5,0,0,0.5,0.5,2.5,25,7,3,8,20,13,0,0,0,2,0.5,0,0,0,0,1.5,0,0,0,0,0,0,9.5
長安國小,20123,0,0,0,0,2.5,0,1,2.5,17,5.5,4,7.5,25,7,0.5,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,5.5
望星橋,20123,0,0,0,0,0.5,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,4
白馬山莊,20123,0,0,0,0,0,0,0.5,3.5,8,2,1,4,20,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5
中和橋,20123,0,0,0,0,0,0,0,9.5,14.5,2.5,1,1.5,21.5,4,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,4.5
磺溪橋,20123,0,0,0,0,0,0,0,3,7.5,2.5,0,2,11,1.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
宜興橋,20123,0,0,0.5,0,0,0,1,4.5,23,9,3.5,12,33,10.5,0,0,0,0,1.5,0.5,1.5,0,0,1.5,0,0,0,0,0,0,8
雙溪,20123,0.5,0,0,0,1,0,0,4,12,2,1,5.5,20.5,2,0,0,0,0.5,0,0,0.5,0,0,2,0,0,0,0,0,0,3.5
湖田國小,20124,0,0,0,0,18,4.5,0,0,25,0,8,0,0,1,18,32,1.5,5.5,0.5,24,35.5,8,0,0.5,8.5,50,21.5,5,1.5,8.5,0
大屯國小,20124,0,0,0,0,15.5,5,0,0,19.5,0,9,0,0,0,10.5,30,2.5,1.5,0,27,24.5,5,0,0,8,66,12,2,0.5,7.5,0
桃源國中,20124,0,0,0,0,20,3.5,0,0,23,0,6,0.5,0,1,7,38.5,3,3,0.5,30,16.5,11,0,0,6,63.5,17,3,0.5,4.5,0
北投國小,20124,0,0,0,0,20,3,0,0,19.5,0,12.5,0,0,1,9.5,37.5,3,3.5,1,25.5,21.5,17.5,0,0.5,6,67.5,17.5,3.5,0.5,4,0
陽明高中,20124,0,0,0,0,20.5,3.5,0,0,21,0,22,0,0,7,6.5,49.5,4.5,2.5,0.5,12.5,55.5,48.5,4,0.5,3.5,52.5,15.5,3.5,0.5,6,0
太平國小,20124,0,0,0,0,18.5,1,0,0,25,0,10,0,0,1,6.5,40,18.5,2.5,0.5,18,14.5,46.5,7.5,0,2.5,53.5,14,3.5,1,4,0
民生國中,20124,0,0,0,0,16.5,1.5,0,0,35.5,0,12.5,0,0,0.5,5,43,24,2,0.5,15,17,59,3.5,1.5,3,55.5,15,3.5,1,6,0
中正國中,20124,0,0,0,0,20,0,0.5,0,35.5,0,17,0,0,0,5.5,30.5,6.5,4,0,22,3.5,47,5.5,3.5,3.5,60,15.5,4.5,0,6.5,0
三興國小,20124,0,0,0,0,17.5,0.5,0.5,0,29.5,0,35,0,0,0,6,15,4,5,0,30.5,9.5,49,5.5,9,3.5,56.5,12,5,1.5,5,0
格致國中,20124,0,0,0,0,20.5,0,0,0,11.5,0,18,0,0,3,12,32,4,3.5,0.5,20,37.5,41.5,0,0,5.5,55.5,18.5,4.5,1,4,0
平等國小,20124,0,0,0,0,19.5,8.5,0,0,23,0,10.5,0,0,5.5,10.5,26.5,3,3.5,1,10.5,40.5,50,1,1.5,4.5,48.5,13.5,3.5,1,3,0
至善國中,20124,0,0,0,0,19,6,0,0,22.5,0.5,18,0,0,8.5,10,37,4.5,3,0.5,12,47.5,54,8,1.5,3.5,53.5,14.5,4,0.5,4,0
碧湖國小,20124,0,0,0,0,18,4,0,0,31.5,0,20.5,0,0,3.5,7,35.5,9.5,4,0.5,14,22.5,49,3,0.5,3,51.5,13.5,2,2,4,0
東湖國小,20124,0,0,0,0,5.5,0,0,0,10.5,0,6,0,0,0.5,3.5,21.5,20,0,0,36,11.5,47.5,0,9,1.5,38,1,0,1,4,0
?公國中,20124,0,0,0,0,17.5,0.5,0.5,0,27.5,0.5,34.5,0,0,0,6.5,30.5,5.5,4,0.5,51,5.5,47,1.5,16.5,3.5,53.5,13,4,1,4.5,0
舊莊國小,20124,0,0,0,0,15,0.5,0.5,0,23,0.5,20.5,0,0,0.5,5,27.5,7.5,3,0,45,5.5,38.5,0,23,3,48,9,2,2,3,0
市政中心,20124,0,0,0,0,17,0.5,0,0,29.5,0,13.5,0,0,0,5.5,29,4,3.5,0.5,23.5,9,37.5,4,8.5,3,46.5,13,4,1,4.5,0
博嘉國小,20124,0,0,0,0,13.5,0.5,1,0,22.5,0,12,0,0,5,6.5,19,14.5,8,0.5,70,6.5,41,2,36,3,62.5,14,4.5,11,6.5,0
北政國中,20124,0,0,0,0,12.5,0,1,0,18.5,0,26,0.5,0,6,5,22,9.5,9.5,1,76,5,38,1.5,36,2.5,59,13,4,17.5,6.5,0
長安國小,20124,0,0,0,0,15,0.5,0,0,33,0,0.5,0.5,0,0,4.5,38,20,3,0,20,6.5,61.5,8,1.5,3,53,15,3.5,1,5,0
望星橋,20124,0,0,0,0,18.5,3,2,31.5,20,0,27,0,0,6,9,41.5,5.5,2.5,0.5,13.5,42.5,50,4,1,3.5,51,15,4,0.5,4,0
白馬山莊,20124,0,0,0,0,11.5,0,0,0,23,0,4,0,0,1.5,6,34.5,14,1,0,25,17.5,43.5,0.5,3.5,1,30,1,0,2,4,0
中和橋,20124,0,0,0,0,20,3.5,0,0,24.5,0,14.5,0.5,0,0.5,10,39,2,4,0.5,30.5,20,13.5,0,1,6,64,18,4,0.5,5,0
磺溪橋,20124,0,0,0,0,9.5,3,0,0,11.5,0,15.5,0,0,2,5,18.5,1.5,1.5,0.5,6.5,17,26,0,0,1.5,30.5,9,2,0.5,1.5,0
宜興橋,20124,0,0,0,0,15,0,0,0,26,0,18.5,0,0,0.5,5.5,33,9,3,0,47.5,6,43.5,0,26.5,2,57,12,3.5,2.5,3,0
雙溪,20124,0,0,0,0,14.5,4,0,0,18,0,10,0,0,4,9,26,2,0.5,0.5,8.5,43.5,50,4.5,1,3.5,43.5,14,3.5,1,4.5,0
湖田國小,20125,0,71,0.5,34.5,0,0,0,0,13,17.5,4.5,12.5,0,0,0,1,44.5,1.5,17,30.5,4,0,0,0,0,0,27,78.5,7.5,0,9.5
大屯國小,20125,0,93,0.5,35.5,0,0,0,0,6.5,18,3,4.5,0,0,0,1.5,46,2,4,0,0,0,0,0,0,0,2.5,11,0,0,0
桃源國中,20125,0,107,0,26,0,0,0,0,2.5,13.5,3,3.5,0,0,0,1,41,2.5,4,0,0,0,0,0,0,0.5,6.5,30,0,0,0
北投國小,20125,0,110,0.5,36.5,0,0,0,0,4.5,14.5,3.5,6.5,0,0,0,1,51,2,4,0,0,0,0,0,0,0,8.5,34.5,0,0,0
陽明高中,20125,0,50,1.5,37,0,0,0,0,6,14.5,3.5,5,0,0,0,0.5,33.5,2.5,13,18.5,0,0,0,0,0,3.5,4.5,26.5,0.5,0,0
